0.29	7.25E-06
0.291	7.05E-06
0.292	6.65E-06
0.293	6.15E-06
0.294	5.35E-06
0.295	4.55E-06
0.296	3.75E-06
0.297	3.25E-06
0.298	2.95E-06
0.299	3.05E-06
0.3	3.35E-06
0.301	3.45E-06
0.302	3.15E-06
0.303	2.45E-06
0.304	1.35E-06
0.305	3.50E-07
0.306	-2.50E-07
0.307	-4.50E-07
0.308	-4.50E-07
0.309	-6.50E-07
0.31	-1.25E-06
0.311	-2.25E-06
0.312	-3.15E-06
0.313	-3.35E-06
0.314	-2.85E-06
0.315	-1.85E-06
0.316	-1.05E-06
0.317	-9.50E-07
0.318	-1.45E-06
0.319	-2.15E-06
0.32	-2.45E-06
0.321	-2.15E-06
0.322	-1.15E-06
0.323	-5.00E-08
0.324	8.50E-07
0.325	1.25E-06
0.326	1.25E-06
0.327	1.25E-06
0.328	1.25E-06
0.329	1.45E-06
0.33	1.75E-06
0.331	1.95E-06
0.332	1.85E-06
0.333	1.65E-06
0.334	1.25E-06
0.335	7.50E-07
0.336	3.50E-07
0.337	2.50E-07
0.338	3.50E-07
0.339	4.50E-07
0.34	1.50E-07
0.341	-7.50E-07
0.342	-2.15E-06
0.343	-3.75E-06
0.344	-4.95E-06
0.345	-5.05E-06
0.346	-4.25E-06
0.347	-2.85E-06
0.348	-1.75E-06
0.349	-1.45E-06
0.35	-2.05E-06
0.351	-3.25E-06
0.352	-4.35E-06
0.353	-4.85E-06
0.354	-4.75E-06
0.355	-4.25E-06
0.356	-3.95E-06
0.357	-4.15E-06
0.358	-4.75E-06
0.359	-5.55E-06
0.36	-6.05E-06
0.361	-6.15E-06
0.362	-5.85E-06
0.363	-5.55E-06
0.364	-5.45E-06
0.365	-5.55E-06
0.366	-5.75E-06
0.367	-5.75E-06
0.368	-5.55E-06
0.369	-5.15E-06
0.37	-4.75E-06
0.371	-4.55E-06
0.372	-4.55E-06
0.373	-4.85E-06
0.374	-5.45E-06
0.375	-6.25E-06
0.376	-7.15E-06
0.377	-7.95E-06
0.378	-8.25E-06
0.379	-8.25E-06
0.38	-7.95E-06
0.381	-7.65E-06
0.382	-7.75E-06
0.383	-8.15E-06
0.384	-8.65E-06
0.385	-8.85E-06
0.386	-8.65E-06
0.387	-8.05E-06
0.388	-7.35E-06
0.389	-7.05E-06
0.39	-7.25E-06
0.391	-7.75E-06
0.392	-8.15E-06
0.393	-8.35E-06
0.394	-8.05E-06
0.395	-7.55E-06
0.396	-7.05E-06
0.397	-6.65E-06
0.398	-6.35E-06
0.399	-6.05E-06
0.4	-5.55E-06
0.401	-5.05E-06
0.402	-4.55E-06
0.403	-4.35E-06
0.404	-4.65E-06
0.405	-5.35E-06
0.406	-6.15E-06
0.407	-6.75E-06
0.408	-6.85E-06
0.409	-6.55E-06
0.41	-5.85E-06
0.411	-5.25E-06
0.412	-5.15E-06
0.413	-5.55E-06
0.414	-6.45E-06
0.415	-7.55E-06
0.416	-8.15E-06
0.417	-8.25E-06
0.418	-7.75E-06
0.419	-6.85E-06
0.42	-5.85E-06
0.421	-5.15E-06
0.422	-4.45E-06
0.423	-3.95E-06
0.424	-3.45E-06
0.425	-2.95E-06
0.426	-2.85E-06
0.427	-3.25E-06
0.428	-4.05E-06
0.429	-5.15E-06
0.43	-6.05E-06
0.431	-6.55E-06
0.432	-6.45E-06
0.433	-6.15E-06
0.434	-5.85E-06
0.435	-5.75E-06
0.436	-5.75E-06
0.437	-5.85E-06
0.438	-5.55E-06
0.439	-4.75E-06
0.44	-3.65E-06
0.441	-2.65E-06
0.442	-1.95E-06
0.443	-1.85E-06
0.444	-2.15E-06
0.445	-2.85E-06
0.446	-3.35E-06
0.447	-3.75E-06
0.448	-3.65E-06
0.449	-3.35E-06
0.45	-2.65E-06
0.451	-1.85E-06
0.452	-9.50E-07
0.453	-1.50E-07
0.454	3.50E-07
0.455	4.50E-07
0.456	1.50E-07
0.457	-5.50E-07
0.458	-1.15E-06
0.459	-1.55E-06
0.46	-1.45E-06
0.461	-1.15E-06
0.462	-8.50E-07
0.463	-7.50E-07
0.464	-1.35E-06
0.465	-2.35E-06
0.466	-3.65E-06
0.467	-4.65E-06
0.468	-5.15E-06
0.469	-5.05E-06
0.47	-4.65E-06
0.471	-4.35E-06
0.472	-4.55E-06
0.473	-5.15E-06
0.474	-5.95E-06
0.475	-6.45E-06
0.476	-6.45E-06
0.477	-6.05E-06
0.478	-5.55E-06
0.479	-5.25E-06
0.48	-5.05E-06
0.481	-4.85E-06
0.482	-4.55E-06
0.483	-4.05E-06
0.484	-3.45E-06
0.485	-3.15E-06
0.486	-3.35E-06
0.487	-3.95E-06
0.488	-4.75E-06
0.489	-5.55E-06
0.49	-6.15E-06
0.491	-6.45E-06
0.492	-6.45E-06
0.493	-6.35E-06
0.494	-5.85E-06
0.495	-5.15E-06
0.496	-4.15E-06
0.497	-3.15E-06
0.498	-2.25E-06
0.499	-1.95E-06
0.5	-2.25E-06
0.501	-3.05E-06
0.502	-3.85E-06
0.503	-4.45E-06
0.504	-4.65E-06
0.505	-4.35E-06
0.506	-3.95E-06
0.507	-3.65E-06
0.508	-3.55E-06
0.509	-3.65E-06
0.51	-3.85E-06
0.511	-3.85E-06
0.512	-3.65E-06
0.513	-3.15E-06
0.514	-2.65E-06
0.515	-2.25E-06
0.516	-2.05E-06
0.517	-1.85E-06
0.518	-1.65E-06
0.519	-1.35E-06
0.52	-1.25E-06
0.521	-1.25E-06
0.522	-1.75E-06
0.523	-2.55E-06
0.524	-3.75E-06
0.525	-4.85E-06
0.526	-5.55E-06
0.527	-5.85E-06
0.528	-5.65E-06
0.529	-5.25E-06
0.53	-4.85E-06
0.531	-4.55E-06
0.532	-4.45E-06
0.533	-4.35E-06
0.534	-4.45E-06
0.535	-4.45E-06
0.536	-4.65E-06
0.537	-4.75E-06
0.538	-4.85E-06
0.539	-4.65E-06
0.54	-4.05E-06
0.541	-3.05E-06
0.542	-1.95E-06
0.543	-1.05E-06
0.544	-3.50E-07
0.545	5.00E-08
0.546	3.50E-07
0.547	8.50E-07
0.548	1.65E-06
0.549	2.45E-06
0.55	2.85E-06
0.551	2.35E-06
0.552	1.05E-06
0.553	-8.50E-07
0.554	-2.55E-06
0.555	-3.45E-06
0.556	-3.35E-06
0.557	-2.55E-06
0.558	-1.55E-06
0.559	-7.50E-07
0.56	-6.50E-07
0.561	-1.15E-06
0.562	-2.05E-06
0.563	-2.95E-06
0.564	-3.65E-06
0.565	-4.15E-06
0.566	-4.35E-06
0.567	-4.45E-06
0.568	-4.35E-06
0.569	-4.15E-06
0.57	-3.95E-06
0.571	-3.75E-06
0.572	-3.75E-06
0.573	-3.75E-06
0.574	-3.95E-06
0.575	-4.15E-06
0.576	-4.35E-06
0.577	-4.35E-06
0.578	-4.35E-06
0.579	-4.15E-06
0.58	-3.75E-06
0.581	-3.15E-06
0.582	-2.65E-06
0.583	-2.25E-06
0.584	-2.35E-06
0.585	-2.95E-06
0.586	-3.85E-06
0.587	-4.85E-06
0.588	-5.55E-06
0.589	-5.75E-06
0.59	-5.35E-06
0.591	-4.65E-06
0.592	-3.85E-06
0.593	-3.25E-06
0.594	-2.95E-06
0.595	-2.75E-06
0.596	-2.75E-06
0.597	-2.65E-06
0.598	-2.55E-06
0.599	-2.25E-06
0.6	-1.95E-06
0.601	-1.75E-06
0.602	-1.55E-06
0.603	-1.45E-06
0.604	-1.45E-06
0.605	-1.55E-06
0.606	-1.55E-06
0.607	-1.55E-06
0.608	-1.55E-06
0.609	-1.55E-06
0.61	-1.75E-06
0.611	-1.95E-06
0.612	-2.15E-06
0.613	-2.05E-06
0.614	-1.55E-06
0.615	-9.50E-07
0.616	-4.50E-07
0.617	-3.50E-07
0.618	-7.50E-07
0.619	-1.45E-06
0.62	-2.05E-06
0.621	-2.25E-06
0.622	-2.05E-06
0.623	-1.55E-06
0.624	-1.15E-06
0.625	-9.50E-07
0.626	-1.25E-06
0.627	-1.85E-06
0.628	-2.85E-06
0.629	-4.05E-06
0.63	-5.35E-06
0.631	-6.65E-06
0.632	-7.75E-06
0.633	-8.45E-06
0.634	-8.45E-06
0.635	-7.85E-06
0.636	-6.85E-06
0.637	-5.75E-06
0.638	-4.75E-06
0.639	-3.85E-06
0.64	-2.75E-06
0.641	-8.50E-07
0.642	2.45E-06
0.643	7.45E-06
0.644	1.39E-05
0.645	2.08E-05
0.646	2.66E-05
0.647	3.01E-05
0.648	3.07E-05
0.649	2.86E-05
0.65	2.49E-05
0.651	2.08E-05
0.652	1.68E-05
0.653	1.32E-05
0.654	9.45E-06
0.655	5.25E-06
0.656	5.50E-07
0.657	-4.45E-06
0.658	-9.15E-06
0.659	-1.31E-05
0.66	-1.59E-05
0.661	-1.74E-05
0.662	-1.77E-05
0.663	-1.66E-05
0.664	-1.44E-05
0.665	-1.14E-05
0.666	-8.35E-06
0.667	-5.75E-06
0.668	-3.75E-06
0.669	-2.35E-06
0.67	-1.15E-06
0.671	-5.00E-08
0.672	8.50E-07
0.673	1.25E-06
0.674	9.50E-07
0.675	1.50E-07
0.676	-6.50E-07
0.677	-7.50E-07
0.678	1.50E-07
0.679	1.95E-06
0.68	4.05E-06
0.681	5.85E-06
0.682	7.25E-06
0.683	8.65E-06
0.684	1.04E-05
0.685	1.27E-05
0.686	1.52E-05
0.687	1.77E-05
0.688	1.98E-05
0.689	2.17E-05
0.69	2.36E-05
0.691	2.61E-05
0.692	2.92E-05
0.693	3.24E-05
0.694	3.53E-05
0.695	3.76E-05
0.696	3.93E-05
0.697	4.08E-05
0.698	4.25E-05
0.699	4.41E-05
0.7	4.54E-05
0.701	4.58E-05
0.702	4.49E-05
0.703	4.31E-05
0.704	4.06E-05
0.705	3.82E-05
0.706	3.64E-05
0.707	3.52E-05
0.708	3.47E-05
0.709	3.43E-05
0.71	3.38E-05
0.711	3.26E-05
0.712	3.04E-05
0.713	2.71E-05
0.714	2.29E-05
0.715	1.81E-05
0.716	1.32E-05
0.717	8.05E-06
0.718	2.85E-06
0.719	-2.75E-06
0.72	-8.45E-06
0.721	-1.39E-05
0.722	-1.83E-05
0.723	-2.09E-05
0.724	-2.18E-05
0.725	-2.15E-05
0.726	-2.07E-05
0.727	-2.06E-05
0.728	-2.13E-05
0.729	-2.28E-05
0.73	-2.46E-05
0.731	-2.61E-05
0.732	-2.71E-05
0.733	-2.75E-05
0.734	-2.76E-05
0.735	-2.75E-05
0.736	-2.73E-05
0.737	-2.72E-05
0.738	-2.69E-05
0.739	-2.64E-05
0.74	-2.54E-05
0.741	-2.40E-05
0.742	-2.21E-05
0.743	-2.02E-05
0.744	-1.86E-05
0.745	-1.75E-05
0.746	-1.67E-05
0.747	-1.60E-05
0.748	-1.51E-05
0.749	-1.38E-05
0.75	-1.22E-05
0.751	-1.04E-05
0.752	-8.65E-06
0.753	-7.05E-06
0.754	-5.65E-06
0.755	-4.45E-06
0.756	-3.55E-06
0.757	-2.95E-06
0.758	-2.85E-06
0.759	-3.15E-06
0.76	-3.75E-06
0.761	-4.45E-06
0.762	-5.05E-06
0.763	-5.45E-06
0.764	-5.55E-06
0.765	-5.45E-06
0.766	-5.15E-06
0.767	-4.65E-06
0.768	-4.25E-06
0.769	-4.05E-06
0.77	-4.05E-06
0.771	-3.95E-06
0.772	-3.75E-06
0.773	-3.05E-06
0.774	-2.05E-06
0.775	-1.05E-06
0.776	-1.50E-07
0.777	3.50E-07
0.778	6.50E-07
0.779	9.50E-07
0.78	1.35E-06
0.781	2.05E-06
0.782	2.65E-06
0.783	3.05E-06
0.784	2.95E-06
0.785	2.25E-06
0.786	1.25E-06
0.787	-5.00E-08
0.788	-1.45E-06
0.789	-2.65E-06
0.79	-3.55E-06
0.791	-4.05E-06
0.792	-4.15E-06
0.793	-3.75E-06
0.794	-2.85E-06
0.795	-1.95E-06
0.796	-1.25E-06
0.797	-1.05E-06
0.798	-1.35E-06
0.799	-2.05E-06
0.8	-2.75E-06
0.801	-3.25E-06
0.802	-3.55E-06
0.803	-3.65E-06
0.804	-3.65E-06
0.805	-3.55E-06
0.806	-3.45E-06
0.807	-2.95E-06
0.808	-2.15E-06
0.809	-9.50E-07
0.81	2.50E-07
0.811	1.05E-06
0.812	1.15E-06
0.813	7.50E-07
0.814	-5.00E-08
0.815	-6.50E-07
0.816	-9.50E-07
0.817	-6.50E-07
0.818	-2.50E-07
0.819	3.50E-07
0.82	6.50E-07
0.821	7.50E-07
0.822	5.50E-07
0.823	3.50E-07
0.824	1.50E-07
0.825	1.50E-07
0.826	4.50E-07
0.827	7.50E-07
0.828	9.50E-07
0.829	8.50E-07
0.83	5.50E-07
0.831	5.00E-08
0.832	-4.50E-07
0.833	-7.50E-07
0.834	-8.50E-07
0.835	-8.50E-07
0.836	-7.50E-07
0.837	-8.50E-07
0.838	-1.15E-06
0.839	-1.85E-06
0.84	-2.55E-06
0.841	-3.05E-06
0.842	-3.15E-06
0.843	-2.65E-06
0.844	-1.75E-06
0.845	-9.50E-07
0.846	-6.50E-07
0.847	-8.50E-07
0.848	-1.55E-06
0.849	-2.05E-06
0.85	-1.75E-06
0.851	-5.50E-07
0.852	1.05E-06
0.853	2.45E-06
0.854	3.05E-06
0.855	2.75E-06
0.856	2.05E-06
0.857	1.55E-06
0.858	1.75E-06
0.859	2.45E-06
0.86	3.55E-06
0.861	4.45E-06
0.862	4.85E-06
0.863	5.05E-06
0.864	5.35E-06
0.865	5.65E-06
0.866	5.95E-06
0.867	6.05E-06
0.868	5.75E-06
0.869	5.25E-06
0.87	4.75E-06
0.871	4.65E-06
0.872	4.95E-06
0.873	5.45E-06
0.874	5.75E-06
0.875	5.95E-06
0.876	6.15E-06
0.877	6.55E-06
0.878	7.35E-06
0.879	8.15E-06
0.88	8.85E-06
0.881	8.85E-06
0.882	8.35E-06
0.883	7.65E-06
0.884	7.05E-06
0.885	7.05E-06
0.886	7.95E-06
0.887	9.35E-06
0.888	1.11E-05
0.889	1.26E-05
0.89	1.37E-05
0.891	1.45E-05
0.892	1.50E-05
0.893	1.52E-05
0.894	1.52E-05
0.895	1.48E-05
0.896	1.38E-05
0.897	1.24E-05
0.898	1.10E-05
0.899	1.01E-05
0.9	9.85E-06
0.901	1.06E-05
0.902	1.14E-05
0.903	1.21E-05
0.904	1.21E-05
0.905	1.17E-05
0.906	1.14E-05
0.907	1.14E-05
0.908	1.18E-05
0.909	1.22E-05
0.91	1.23E-05
0.911	1.17E-05
0.912	1.09E-05
0.913	1.04E-05
0.914	1.06E-05
0.915	1.15E-05
0.916	1.26E-05
0.917	1.34E-05
0.918	1.36E-05
0.919	1.33E-05
0.92	1.31E-05
0.921	1.31E-05
0.922	1.35E-05
0.923	1.38E-05
0.924	1.36E-05
0.925	1.27E-05
0.926	1.16E-05
0.927	1.09E-05
0.928	1.09E-05
0.929	1.19E-05
0.93	1.33E-05
0.931	1.44E-05
0.932	1.48E-05
0.933	1.45E-05
0.934	1.37E-05
0.935	1.30E-05
0.936	1.28E-05
0.937	1.31E-05
0.938	1.37E-05
0.939	1.41E-05
0.94	1.41E-05
0.941	1.38E-05
0.942	1.34E-05
0.943	1.33E-05
0.944	1.34E-05
0.945	1.37E-05
0.946	1.40E-05
0.947	1.40E-05
0.948	1.38E-05
0.949	1.34E-05
0.95	1.30E-05
0.951	1.29E-05
0.952	1.30E-05
0.953	1.32E-05
0.954	1.36E-05
0.955	1.38E-05
0.956	1.37E-05
0.957	1.32E-05
0.958	1.25E-05
0.959	1.16E-05
0.96	1.07E-05
0.961	1.01E-05
0.962	9.75E-06
0.963	9.75E-06
0.964	9.95E-06
0.965	1.02E-05
0.966	1.01E-05
0.967	9.75E-06
0.968	9.25E-06
0.969	8.85E-06
0.97	8.65E-06
0.971	8.85E-06
0.972	9.35E-06
0.973	9.75E-06
0.974	9.95E-06
0.975	9.75E-06
0.976	9.45E-06
0.977	9.35E-06
0.978	9.55E-06
0.979	1.01E-05
0.98	1.07E-05
0.981	1.09E-05
0.982	1.05E-05
0.983	9.45E-06
0.984	8.15E-06
0.985	6.95E-06
0.986	5.95E-06
0.987	5.35E-06
0.988	4.75E-06
0.989	3.95E-06
0.99	3.05E-06
0.991	2.35E-06
0.992	1.75E-06
0.993	1.55E-06
0.994	1.55E-06
0.995	1.55E-06
0.996	1.45E-06
0.997	1.25E-06
0.998	1.15E-06
0.999	1.15E-06
1	1.25E-06
1.001	1.05E-06
1.002	6.50E-07
1.003	2.50E-07
1.004	-5.00E-08
1.005	3.50E-07
1.006	1.25E-06
1.007	2.35E-06
1.008	3.15E-06
1.009	3.25E-06
1.01	2.55E-06
1.011	1.45E-06
1.012	1.50E-07
1.013	-9.50E-07
1.014	-1.65E-06
1.015	-2.25E-06
1.016	-2.95E-06
1.017	-3.65E-06
1.018	-4.55E-06
1.019	-5.35E-06
1.02	-6.15E-06
1.021	-6.65E-06
1.022	-6.85E-06
1.023	-6.85E-06
1.024	-6.55E-06
1.025	-5.95E-06
1.026	-5.05E-06
1.027	-3.85E-06
1.028	-2.65E-06
1.029	-1.65E-06
1.03	-1.05E-06
1.031	-1.15E-06
1.032	-1.95E-06
1.033	-3.15E-06
1.034	-4.55E-06
1.035	-5.75E-06
1.036	-6.55E-06
1.037	-6.65E-06
1.038	-6.15E-06
1.039	-5.25E-06
1.04	-4.25E-06
1.041	-3.15E-06
1.042	-2.45E-06
1.043	-2.05E-06
1.044	-2.05E-06
1.045	-2.15E-06
1.046	-2.15E-06
1.047	-1.65E-06
1.048	-8.50E-07
1.049	2.50E-07
1.05	1.45E-06
1.051	2.35E-06
1.052	2.65E-06
1.053	2.55E-06
1.054	1.85E-06
1.055	9.50E-07
1.056	1.50E-07
1.057	-3.50E-07
1.058	-3.50E-07
1.059	5.00E-08
1.06	6.50E-07
1.061	1.05E-06
1.062	1.15E-06
1.063	6.50E-07
1.064	-5.00E-08
1.065	-7.50E-07
1.066	-1.25E-06
1.067	-1.25E-06
1.068	-9.50E-07
1.069	-4.50E-07
1.07	1.50E-07
1.071	5.50E-07
1.072	9.50E-07
1.073	1.35E-06
1.074	1.65E-06
1.075	1.95E-06
1.076	1.95E-06
1.077	1.75E-06
1.078	1.25E-06
1.079	6.50E-07
1.08	2.50E-07
1.081	2.50E-07
1.082	8.50E-07
1.083	1.75E-06
1.084	2.75E-06
1.085	3.25E-06
1.086	2.95E-06
1.087	1.85E-06
1.088	4.50E-07
1.089	-9.50E-07
1.09	-1.75E-06
1.091	-1.95E-06
1.092	-1.75E-06
1.093	-1.85E-06
1.094	-2.45E-06
1.095	-3.65E-06
1.096	-5.05E-06
1.097	-6.15E-06
1.098	-6.45E-06
1.099	-6.05E-06
1.1	-5.15E-06
1.101	-4.15E-06
1.102	-3.25E-06
1.103	-2.25E-06
1.104	-1.15E-06
1.105	3.50E-07
1.106	2.55E-06
1.107	5.45E-06
1.108	9.25E-06
1.109	1.41E-05
1.11	1.97E-05
1.111	2.56E-05
1.112	3.10E-05
1.113	3.47E-05
1.114	3.62E-05
1.115	3.51E-05
1.116	3.21E-05
1.117	2.80E-05
1.118	2.36E-05
1.119	1.94E-05
1.12	1.53E-05
1.121	1.09E-05
1.122	5.65E-06
1.123	-3.50E-07
1.124	-6.75E-06
1.125	-1.27E-05
1.126	-1.72E-05
1.127	-1.97E-05
1.128	-2.02E-05
1.129	-1.91E-05
1.13	-1.74E-05
1.131	-1.56E-05
1.132	-1.43E-05
1.133	-1.31E-05
1.134	-1.20E-05
1.135	-1.07E-05
1.136	-9.15E-06
1.137	-7.95E-06
1.138	-7.15E-06
1.139	-6.75E-06
1.14	-6.65E-06
1.141	-6.45E-06
1.142	-6.05E-06
1.143	-5.55E-06
1.144	-5.25E-06
1.145	-5.25E-06
1.146	-5.55E-06
1.147	-6.15E-06
1.148	-6.65E-06
1.149	-6.85E-06
1.15	-6.95E-06
1.151	-6.85E-06
1.152	-6.65E-06
1.153	-6.35E-06
1.154	-5.85E-06
1.155	-5.35E-06
1.156	-4.85E-06
1.157	-4.55E-06
1.158	-4.45E-06
1.159	-4.65E-06
1.16	-4.85E-06
1.161	-4.95E-06
1.162	-4.95E-06
1.163	-4.85E-06
1.164	-4.95E-06
1.165	-5.15E-06
1.166	-5.45E-06
1.167	-5.65E-06
1.168	-5.65E-06
1.169	-5.35E-06
1.17	-5.05E-06
1.171	-4.95E-06
1.172	-5.35E-06
1.173	-6.15E-06
1.174	-6.95E-06
1.175	-7.55E-06
1.176	-7.55E-06
1.177	-7.25E-06
1.178	-7.05E-06
1.179	-7.25E-06
1.18	-7.95E-06
1.181	-8.95E-06
1.182	-9.75E-06
1.183	-9.85E-06
1.184	-9.15E-06
1.185	-7.75E-06
1.186	-6.25E-06
1.187	-5.15E-06
1.188	-4.75E-06
1.189	-5.15E-06
1.19	-6.05E-06
1.191	-6.95E-06
1.192	-7.45E-06
1.193	-7.45E-06
1.194	-7.05E-06
1.195	-6.55E-06
1.196	-6.35E-06
1.197	-6.55E-06
1.198	-7.05E-06
1.199	-7.75E-06
1.2	-8.15E-06
1.201	-8.05E-06
1.202	-7.55E-06
1.203	-6.75E-06
1.204	-6.05E-06
1.205	-5.55E-06
1.206	-5.25E-06
1.207	-4.95E-06
1.208	-4.65E-06
